Well,Fluid,Date,Rate
HOMOL-102,Qo,01/06/2014,8360.3
HOMOL-21,Qo,01/06/2014,8113.2
HOMOL-3,Qo,01/06/2014,7482
HOMOL-4,Qo,01/06/2014,8694
HOMOL-41,Qo,01/06/2014,3918.5
HOMOL-45,Qo,01/06/2014,8191
HOMOL-47,Qo,01/06/2014,0
HOMOL-49,Qo,01/06/2014,0
HOMOL-61DES,Qo,01/06/2014,0
HOMOL-62,Qo,01/06/2014,0
HOMOL-63,Qo,01/06/2014,0
HOMOL-1,Qg,01/06/2014,7138.8
HOMOL-102,Qg,01/06/2014,10076.3
HOMOL-21,Qg,01/06/2014,8755.5
HOMOL-3,Qg,01/06/2014,8800.3
HOMOL-4,Qg,01/06/2014,10054.1
HOMOL-41,Qg,01/06/2014,4539.4
HOMOL-45,Qg,01/06/2014,9419.3
HOMOL-47,Qg,01/06/2014,0
HOMOL-49,Qg,01/06/2014,0
HOMOL-61DES,Qg,01/06/2014,0
HOMOL-62,Qg,01/06/2014,0
HOMOL-63,Qg,01/06/2014,0
HOMOL-1,Qw,01/06/2014,0
HOMOL-102,Qw,01/06/2014,0
HOMOL-21,Qw,01/06/2014,0
HOMOL-3,Qw,01/06/2014,0
HOMOL-4,Qw,01/06/2014,7
HOMOL-41,Qw,01/06/2014,0
HOMOL-45,Qw,01/06/2014,0
HOMOL-47,Qw,01/06/2014,0
HOMOL-49,Qw,01/06/2014,0
HOMOL-61DES,Qw,01/06/2014,0
HOMOL-62,Qw,01/06/2014,0
HOMOL-63,Qw,01/06/2014,0
HOMOL-1,Qo,01/07/2014,6055.6
HOMOL-102,Qo,01/07/2014,8354.9
HOMOL-21,Qo,01/07/2014,8140.8
HOMOL-3,Qo,01/07/2014,7202
HOMOL-4,Qo,01/07/2014,8718.5
HOMOL-41,Qo,01/07/2014,3707.6
HOMOL-45,Qo,01/07/2014,8185.8
HOMOL-47,Qo,01/07/2014,0
HOMOL-49,Qo,01/07/2014,4948.4
HOMOL-61DES,Qo,01/07/2014,0
HOMOL-62,Qo,01/07/2014,0
HOMOL-63,Qo,01/07/2014,0
HOMOL-1,Qg,01/07/2014,7318.8
HOMOL-102,Qg,01/07/2014,10389.5
HOMOL-21,Qg,01/07/2014,9034.4
HOMOL-3,Qg,01/07/2014,8774.1
HOMOL-4,Qg,01/07/2014,10376.9
HOMOL-41,Qg,01/07/2014,4440.4
HOMOL-45,Qg,01/07/2014,9712.1
HOMOL-47,Qg,01/07/2014,0
HOMOL-49,Qg,01/07/2014,3977.4
HOMOL-61DES,Qg,01/07/2014,0
HOMOL-62,Qg,01/07/2014,0
HOMOL-63,Qg,01/07/2014,0
HOMOL-1,Qw,01/07/2014,0
HOMOL-102,Qw,01/07/2014,0
HOMOL-21,Qw,01/07/2014,0.1
HOMOL-3,Qw,01/07/2014,0
HOMOL-4,Qw,01/07/2014,0
HOMOL-41,Qw,01/07/2014,0
HOMOL-45,Qw,01/07/2014,0.2
HOMOL-47,Qw,01/07/2014,0
HOMOL-49,Qw,01/07/2014,0
HOMOL-61DES,Qw,01/07/2014,0
HOMOL-62,Qw,01/07/2014,0
HOMOL-63,Qw,01/07/2014,0
HOMOL-1,Qo,01/08/2014,5930.3
HOMOL-102,Qo,01/08/2014,8187.1
HOMOL-21,Qo,01/08/2014,8208.3
HOMOL-3,Qo,01/08/2014,7176.6
HOMOL-4,Qo,01/08/2014,8790.7
HOMOL-41,Qo,01/08/2014,4591.8
HOMOL-45,Qo,01/08/2014,8253.7
HOMOL-47,Qo,01/08/2014,0
HOMOL-49,Qo,01/08/2014,7787
HOMOL-61DES,Qo,01/08/2014,0
HOMOL-62,Qo,01/08/2014,0
HOMOL-63,Qo,01/08/2014,0
HOMOL-1,Qg,01/08/2014,8056.2
HOMOL-102,Qg,01/08/2014,11449.3
HOMOL-21,Qg,01/08/2014,10028.4
HOMOL-3,Qg,01/08/2014,9648.9
HOMOL-4,Qg,01/08/2014,11518.9
HOMOL-41,Qg,01/08/2014,4573.6
HOMOL-45,Qg,01/08/2014,10780.8
HOMOL-47,Qg,01/08/2014,0
HOMOL-49,Qg,01/08/2014,6000
HOMOL-61DES,Qg,01/08/2014,0
HOMOL-62,Qg,01/08/2014,0
HOMOL-63,Qg,01/08/2014,0
HOMOL-1,Qw,01/08/2014,0
HOMOL-102,Qw,01/08/2014,0
HOMOL-21,Qw,01/08/2014,0
HOMOL-3,Qw,01/08/2014,0
HOMOL-4,Qw,01/08/2014,0
HOMOL-41,Qw,01/08/2014,0
HOMOL-45,Qw,01/08/2014,0
HOMOL-47,Qw,01/08/2014,0
HOMOL-49,Qw,01/08/2014,0
HOMOL-61DES,Qw,01/08/2014,0
HOMOL-62,Qw,01/08/2014,0
HOMOL-63,Qw,01/08/2014,0
HOMOL-1,Qo,01/09/2014,6226.9
HOMOL-102,Qo,01/09/2014,8065.8
HOMOL-21,Qo,01/09/2014,8782.6
HOMOL-3,Qo,01/09/2014,7580.9
HOMOL-4,Qo,01/09/2014,7302.7
HOMOL-41,Qo,01/09/2014,5459.5
HOMOL-45,Qo,01/09/2014,8634.1
HOMOL-47,Qo,01/09/2014,0
HOMOL-49,Qo,01/09/2014,8276.1
HOMOL-61DES,Qo,01/09/2014,0
HOMOL-62,Qo,01/09/2014,0
HOMOL-63,Qo,01/09/2014,0
HOMOL-1,Qg,01/09/2014,6728.2
HOMOL-102,Qg,01/09/2014,9218.7
HOMOL-21,Qg,01/09/2014,9472
HOMOL-3,Qg,01/09/2014,8250.2
HOMOL-4,Qg,01/09/2014,8511.4
HOMOL-41,Qg,01/09/2014,5319.8
HOMOL-45,Qg,01/09/2014,15389.3
HOMOL-47,Qg,01/09/2014,0
HOMOL-49,Qg,01/09/2014,10107.1
HOMOL-61DES,Qg,01/09/2014,0
HOMOL-62,Qg,01/09/2014,0
HOMOL-63,Qg,01/09/2014,0
HOMOL-1,Qw,01/09/2014,6.5
HOMOL-102,Qw,01/09/2014,2.1
HOMOL-21,Qw,01/09/2014,6.8
HOMOL-3,Qw,01/09/2014,1.6
HOMOL-4,Qw,01/09/2014,1.1
HOMOL-41,Qw,01/09/2014,17.8
HOMOL-45,Qw,01/09/2014,2.2
HOMOL-47,Qw,01/09/2014,0
HOMOL-49,Qw,01/09/2014,0.4
HOMOL-61DES,Qw,01/09/2014,0
HOMOL-62,Qw,01/09/2014,0
HOMOL-63,Qw,01/09/2014,0
HOMOL-1,Qo,01/10/2014,5982.2
HOMOL-102,Qo,01/10/2014,7830.6
HOMOL-21,Qo,01/10/2014,8594.1
HOMOL-3,Qo,01/10/2014,7248
HOMOL-4,Qo,01/10/2014,6851.7
HOMOL-41,Qo,01/10/2014,5287.8
HOMOL-45,Qo,01/10/2014,8113.5
HOMOL-47,Qo,01/10/2014,0
HOMOL-49,Qo,01/10/2014,8380.6
HOMOL-61DES,Qo,01/10/2014,0
HOMOL-62,Qo,01/10/2014,0
HOMOL-63,Qo,01/10/2014,0
HOMOL-1,Qg,01/10/2014,6467.2
HOMOL-102,Qg,01/10/2014,8893.7
HOMOL-21,Qg,01/10/2014,9340.6
HOMOL-3,Qg,01/10/2014,7900.3
HOMOL-4,Qg,01/10/2014,8037.9
HOMOL-41,Qg,01/10/2014,4971.3
HOMOL-45,Qg,01/10/2014,14499.5
HOMOL-47,Qg,01/10/2014,0
HOMOL-49,Qg,01/10/2014,10215
HOMOL-61DES,Qg,01/10/2014,0
HOMOL-62,Qg,01/10/2014,0
HOMOL-63,Qg,01/10/2014,0
HOMOL-1,Qw,01/10/2014,23.3
HOMOL-102,Qw,01/10/2014,0
HOMOL-21,Qw,01/10/2014,11.1
HOMOL-3,Qw,01/10/2014,30.8
HOMOL-4,Qw,01/10/2014,0
HOMOL-41,Qw,01/10/2014,290.2
HOMOL-45,Qw,01/10/2014,7.8
HOMOL-47,Qw,01/10/2014,0
HOMOL-49,Qw,01/10/2014,20.9
HOMOL-61DES,Qw,01/10/2014,0
HOMOL-62,Qw,01/10/2014,0
HOMOL-63,Qw,01/10/2014,0
HOMOL-1,Qo,01/11/2014,5316.7
HOMOL-102,Qo,01/11/2014,7823.9
HOMOL-21,Qo,01/11/2014,8183
HOMOL-3,Qo,01/11/2014,6387.3
HOMOL-4,Qo,01/11/2014,7910.2
HOMOL-41,Qo,01/11/2014,4920.9
HOMOL-45,Qo,01/11/2014,5425.1
HOMOL-47,Qo,01/11/2014,0
HOMOL-49,Qo,01/11/2014,8609.3
HOMOL-61DES,Qo,01/11/2014,0
HOMOL-62,Qo,01/11/2014,0
HOMOL-63,Qo,01/11/2014,0
HOMOL-1,Qg,01/11/2014,6363.2
HOMOL-102,Qg,01/11/2014,9611.6
HOMOL-21,Qg,01/11/2014,9913.6
HOMOL-3,Qg,01/11/2014,8067.8
HOMOL-4,Qg,01/11/2014,9429.5
HOMOL-41,Qg,01/11/2014,6330.6
HOMOL-45,Qg,01/11/2014,6345.8
HOMOL-47,Qg,01/11/2014,0
HOMOL-49,Qg,01/11/2014,10384.3
HOMOL-61DES,Qg,01/11/2014,0
HOMOL-62,Qg,01/11/2014,0
HOMOL-63,Qg,01/11/2014,0
HOMOL-1,Qw,01/11/2014,7.4
HOMOL-102,Qw,01/11/2014,103.9
HOMOL-21,Qw,01/11/2014,22.8
HOMOL-3,Qw,01/11/2014,67.2
HOMOL-4,Qw,01/11/2014,70.6
HOMOL-41,Qw,01/11/2014,77.3
HOMOL-45,Qw,01/11/2014,10
HOMOL-47,Qw,01/11/2014,0
HOMOL-49,Qw,01/11/2014,0
HOMOL-61DES,Qw,01/11/2014,0
HOMOL-62,Qw,01/11/2014,0
HOMOL-63,Qw,01/11/2014,0
HOMOL-1,Qo,01/12/2014,4526.8
HOMOL-102,Qo,01/12/2014,7236.6
HOMOL-21,Qo,01/12/2014,7442.8
HOMOL-3,Qo,01/12/2014,6609.6
HOMOL-4,Qo,01/12/2014,7552.3
HOMOL-41,Qo,01/12/2014,5270.1
HOMOL-45,Qo,01/12/2014,6975.9
HOMOL-47,Qo,01/12/2014,0
HOMOL-49,Qo,01/12/2014,8141.4
HOMOL-61DES,Qo,01/12/2014,0
HOMOL-62,Qo,01/12/2014,0
HOMOL-63,Qo,01/12/2014,0
HOMOL-1,Qg,01/12/2014,5308.7
HOMOL-102,Qg,01/12/2014,8972.6
HOMOL-21,Qg,01/12/2014,9351.1
HOMOL-3,Qg,01/12/2014,7926.9
HOMOL-4,Qg,01/12/2014,9296
HOMOL-41,Qg,01/12/2014,6362.3
HOMOL-45,Qg,01/12/2014,8289.1
HOMOL-47,Qg,01/12/2014,0
HOMOL-49,Qg,01/12/2014,9980.4
HOMOL-61DES,Qg,01/12/2014,0
HOMOL-62,Qg,01/12/2014,0
HOMOL-63,Qg,01/12/2014,0
HOMOL-1,Qw,01/12/2014,0
HOMOL-102,Qw,01/12/2014,228
HOMOL-21,Qw,01/12/2014,0
HOMOL-3,Qw,01/12/2014,138.1
HOMOL-4,Qw,01/12/2014,0
HOMOL-41,Qw,01/12/2014,0
HOMOL-45,Qw,01/12/2014,112.8
HOMOL-47,Qw,01/12/2014,0
HOMOL-49,Qw,01/12/2014,0
HOMOL-61DES,Qw,01/12/2014,0
HOMOL-62,Qw,01/12/2014,0
HOMOL-63,Qw,01/12/2014,0
HOMOL-1,Qo,01/01/2015,4321.7
HOMOL-102,Qo,01/01/2015,7201.7
HOMOL-21,Qo,01/01/2015,7371.9
HOMOL-3,Qo,01/01/2015,6500.8
HOMOL-4,Qo,01/01/2015,7592.3
HOMOL-41,Qo,01/01/2015,5075.3
HOMOL-45,Qo,01/01/2015,6663.1
HOMOL-47,Qo,01/01/2015,4068.4
HOMOL-49,Qo,01/01/2015,8141.4
HOMOL-61DES,Qo,01/01/2015,0
HOMOL-62,Qo,01/01/2015,0
HOMOL-63,Qo,01/01/2015,0
HOMOL-1,Qg,01/01/2015,5038.2
HOMOL-102,Qg,01/01/2015,8929.2
HOMOL-21,Qg,01/01/2015,9272.6
HOMOL-3,Qg,01/01/2015,7778.6
HOMOL-4,Qg,01/01/2015,9323.6
HOMOL-41,Qg,01/01/2015,6135.6
HOMOL-45,Qg,01/01/2015,7968.3
HOMOL-47,Qg,01/01/2015,3623.3
HOMOL-49,Qg,01/01/2015,9980.4
HOMOL-61DES,Qg,01/01/2015,0
HOMOL-62,Qg,01/01/2015,0
HOMOL-63,Qg,01/01/2015,0
HOMOL-1,Qw,01/01/2015,0
HOMOL-102,Qw,01/01/2015,268.1
HOMOL-21,Qw,01/01/2015,135.5
HOMOL-3,Qw,01/01/2015,33.2
HOMOL-4,Qw,01/01/2015,55.2
HOMOL-41,Qw,01/01/2015,67.5
HOMOL-45,Qw,01/01/2015,72.8
HOMOL-47,Qw,01/01/2015,30.8
HOMOL-49,Qw,01/01/2015,29.5
HOMOL-61DES,Qw,01/01/2015,0
HOMOL-62,Qw,01/01/2015,0
HOMOL-63,Qw,01/01/2015,0
HOMOL-1,Qo,01/02/2015,4248
HOMOL-102,Qo,01/02/2015,7183.5
HOMOL-21,Qo,01/02/2015,7159.9
HOMOL-3,Qo,01/02/2015,6247.7
HOMOL-4,Qo,01/02/2015,7518.8
HOMOL-41,Qo,01/02/2015,4836.1
HOMOL-45,Qo,01/02/2015,6719.6
HOMOL-47,Qo,01/02/2015,6355.9
HOMOL-49,Qo,01/02/2015,7802.7
HOMOL-61DES,Qo,01/02/2015,0
HOMOL-62,Qo,01/02/2015,0
HOMOL-63,Qo,01/02/2015,0
HOMOL-1,Qg,01/02/2015,4961.3
HOMOL-102,Qg,01/02/2015,8901.2
HOMOL-21,Qg,01/02/2015,9060.2
HOMOL-3,Qg,01/02/2015,7419
HOMOL-4,Qg,01/02/2015,9220.2
HOMOL-41,Qg,01/02/2015,5840
HOMOL-45,Qg,01/02/2015,7998.4
HOMOL-47,Qg,01/02/2015,6751.6
HOMOL-49,Qg,01/02/2015,9657.8
HOMOL-61DES,Qg,01/02/2015,0
HOMOL-62,Qg,01/02/2015,0
HOMOL-63,Qg,01/02/2015,0
HOMOL-1,Qw,01/02/2015,24.4
HOMOL-102,Qw,01/02/2015,73.8
HOMOL-21,Qw,01/02/2015,15.9
HOMOL-3,Qw,01/02/2015,98
HOMOL-4,Qw,01/02/2015,71.9
HOMOL-41,Qw,01/02/2015,319.4
HOMOL-45,Qw,01/02/2015,63.7
HOMOL-47,Qw,01/02/2015,56
HOMOL-49,Qw,01/02/2015,0
HOMOL-61DES,Qw,01/02/2015,0
HOMOL-62,Qw,01/02/2015,0
HOMOL-63,Qw,01/02/2015,0
HOMOL-1,Qo,01/03/2015,3814.3
HOMOL-102,Qo,01/03/2015,5803.4
HOMOL-21,Qo,01/03/2015,7047.1
HOMOL-3,Qo,01/03/2015,6195.8
HOMOL-4,Qo,01/03/2015,7594
HOMOL-41,Qo,01/03/2015,5676.6
HOMOL-45,Qo,01/03/2015,7231.2
HOMOL-47,Qo,01/03/2015,6564
HOMOL-49,Qo,01/03/2015,7006.1
HOMOL-61DES,Qo,01/03/2015,0
HOMOL-62,Qo,01/03/2015,0
HOMOL-63,Qo,01/03/2015,0
HOMOL-1,Qg,01/03/2015,4526.2
HOMOL-102,Qg,01/03/2015,8299
HOMOL-21,Qg,01/03/2015,9152.6
HOMOL-3,Qg,01/03/2015,7454.7
HOMOL-4,Qg,01/03/2015,9382.3
HOMOL-41,Qg,01/03/2015,6766.6
HOMOL-45,Qg,01/03/2015,8604.3
HOMOL-47,Qg,01/03/2015,7000
HOMOL-49,Qg,01/03/2015,8064.3
HOMOL-61DES,Qg,01/03/2015,0
HOMOL-62,Qg,01/03/2015,0
HOMOL-63,Qg,01/03/2015,0
HOMOL-1,Qw,01/03/2015,251.7
HOMOL-102,Qw,01/03/2015,116.5
HOMOL-21,Qw,01/03/2015,153.7
HOMOL-3,Qw,01/03/2015,562.8
HOMOL-4,Qw,01/03/2015,93.8
HOMOL-41,Qw,01/03/2015,426.8
HOMOL-45,Qw,01/03/2015,127
HOMOL-47,Qw,01/03/2015,0
HOMOL-49,Qw,01/03/2015,38.4
HOMOL-61DES,Qw,01/03/2015,0
HOMOL-62,Qw,01/03/2015,0
HOMOL-63,Qw,01/03/2015,0
HOMOL-1,Qo,01/04/2015,4943.2
HOMOL-102,Qo,01/04/2015,5964.2
HOMOL-21,Qo,01/04/2015,6787.4
HOMOL-3,Qo,01/04/2015,6427.7
HOMOL-4,Qo,01/04/2015,8053.8
HOMOL-41,Qo,01/04/2015,5340.9
HOMOL-45,Qo,01/04/2015,7503.8
HOMOL-47,Qo,01/04/2015,6310.7
HOMOL-49,Qo,01/04/2015,6564
HOMOL-61DES,Qo,01/04/2015,0
HOMOL-62,Qo,01/04/2015,0
HOMOL-63,Qo,01/04/2015,0
HOMOL-1,Qg,01/04/2015,5266.1
HOMOL-102,Qg,01/04/2015,7797.4
HOMOL-21,Qg,01/04/2015,8953.2
HOMOL-3,Qg,01/04/2015,7820.3
HOMOL-4,Qg,01/04/2015,9814.2
HOMOL-41,Qg,01/04/2015,6561.7
HOMOL-45,Qg,01/04/2015,9177.5
HOMOL-47,Qg,01/04/2015,7000
HOMOL-49,Qg,01/04/2015,7000
HOMOL-61DES,Qg,01/04/2015,0
HOMOL-62,Qg,01/04/2015,0
HOMOL-63,Qg,01/04/2015,0
HOMOL-1,Qw,01/04/2015,153.8
HOMOL-102,Qw,01/04/2015,99.3
HOMOL-21,Qw,01/04/2015,163.8
HOMOL-3,Qw,01/04/2015,175.9
HOMOL-4,Qw,01/04/2015,95.6
HOMOL-41,Qw,01/04/2015,791.7
HOMOL-45,Qw,01/04/2015,156.6
HOMOL-47,Qw,01/04/2015,151.5
HOMOL-49,Qw,01/04/2015,9.7
HOMOL-61DES,Qw,01/04/2015,0
HOMOL-62,Qw,01/04/2015,0
HOMOL-63,Qw,01/04/2015,0
HOMOL-1,Qo,01/05/2015,4865.6
HOMOL-102,Qo,01/05/2015,6375.2
HOMOL-21,Qo,01/05/2015,6903.4
HOMOL-3,Qo,01/05/2015,5698.9
HOMOL-4,Qo,01/05/2015,6608.3
HOMOL-41,Qo,01/05/2015,5059.9
HOMOL-45,Qo,01/05/2015,6569.2
HOMOL-47,Qo,01/05/2015,6997.5
HOMOL-49,Qo,01/05/2015,7237.5
HOMOL-61DES,Qo,01/05/2015,0
HOMOL-62,Qo,01/05/2015,0
HOMOL-63,Qo,01/05/2015,0
HOMOL-1,Qg,01/05/2015,5706.8
HOMOL-102,Qg,01/05/2015,7700.8
HOMOL-21,Qg,01/05/2015,8236.1
HOMOL-3,Qg,01/05/2015,6838.9
HOMOL-4,Qg,01/05/2015,7808.2
HOMOL-41,Qg,01/05/2015,6388.7
HOMOL-45,Qg,01/05/2015,7785.6
HOMOL-47,Qg,01/05/2015,8466.6
HOMOL-49,Qg,01/05/2015,8574.8
HOMOL-61DES,Qg,01/05/2015,0
HOMOL-62,Qg,01/05/2015,0
HOMOL-63,Qg,01/05/2015,0
HOMOL-1,Qw,01/05/2015,16
HOMOL-102,Qw,01/05/2015,0
HOMOL-21,Qw,01/05/2015,0
HOMOL-3,Qw,01/05/2015,237.9
HOMOL-4,Qw,01/05/2015,0
HOMOL-41,Qw,01/05/2015,474.1
HOMOL-45,Qw,01/05/2015,242
HOMOL-47,Qw,01/05/2015,466.3
HOMOL-49,Qw,01/05/2015,88.1
HOMOL-61DES,Qw,01/05/2015,0
HOMOL-62,Qw,01/05/2015,0
HOMOL-63,Qw,01/05/2015,0
HOMOL-1,Qo,01/06/2015,4017.6
HOMOL-102,Qo,01/06/2015,8634.7
HOMOL-21,Qo,01/06/2015,7881.8
HOMOL-3,Qo,01/06/2015,5820.8
HOMOL-4,Qo,01/06/2015,7345.7
HOMOL-41,Qo,01/06/2015,4431.9
HOMOL-45,Qo,01/06/2015,7306.8
HOMOL-47,Qo,01/06/2015,4976.7
HOMOL-49,Qo,01/06/2015,4633.6
HOMOL-61DES,Qo,01/06/2015,0
HOMOL-62,Qo,01/06/2015,0
HOMOL-63,Qo,01/06/2015,0
HOMOL-1,Qg,01/06/2015,4588.2
HOMOL-102,Qg,01/06/2015,10461.9
HOMOL-21,Qg,01/06/2015,9380.2
HOMOL-3,Qg,01/06/2015,6993.2
HOMOL-4,Qg,01/06/2015,8602.2
HOMOL-41,Qg,01/06/2015,5891
HOMOL-45,Qg,01/06/2015,8602.2
HOMOL-47,Qg,01/06/2015,6041.2
HOMOL-49,Qg,01/06/2015,5452.6
HOMOL-61DES,Qg,01/06/2015,0
HOMOL-62,Qg,01/06/2015,0
HOMOL-63,Qg,01/06/2015,0
HOMOL-1,Qw,01/06/2015,17.1
HOMOL-102,Qw,01/06/2015,0
HOMOL-21,Qw,01/06/2015,0
HOMOL-3,Qw,01/06/2015,162.2
HOMOL-4,Qw,01/06/2015,0
HOMOL-41,Qw,01/06/2015,677
HOMOL-45,Qw,01/06/2015,431.5
HOMOL-47,Qw,01/06/2015,420.5
HOMOL-49,Qw,01/06/2015,71
HOMOL-61DES,Qw,01/06/2015,0
HOMOL-62,Qw,01/06/2015,0
HOMOL-63,Qw,01/06/2015,0
HOMOL-1,Qo,01/07/2015,4878.9
HOMOL-102,Qo,01/07/2015,6167.9
HOMOL-21,Qo,01/07/2015,7047.9
HOMOL-3,Qo,01/07/2015,5568
HOMOL-4,Qo,01/07/2015,6616.6
HOMOL-41,Qo,01/07/2015,4826.9
HOMOL-45,Qo,01/07/2015,7357.3
HOMOL-47,Qo,01/07/2015,6542.3
HOMOL-49,Qo,01/07/2015,7018
HOMOL-61DES,Qo,01/07/2015,0
HOMOL-62,Qo,01/07/2015,0
HOMOL-63,Qo,01/07/2015,0
HOMOL-1,Qg,01/07/2015,5727.2
HOMOL-102,Qg,01/07/2015,7462.4
HOMOL-21,Qg,01/07/2015,8452.8
HOMOL-3,Qg,01/07/2015,6689.6
HOMOL-4,Qg,01/07/2015,7840.8
HOMOL-41,Qg,01/07/2015,6124.8
HOMOL-45,Qg,01/07/2015,8335.4
HOMOL-47,Qg,01/07/2015,8230.9
HOMOL-49,Qg,01/07/2015,8317
HOMOL-61DES,Qg,01/07/2015,0
HOMOL-62,Qg,01/07/2015,0
HOMOL-63,Qg,01/07/2015,0
HOMOL-1,Qw,01/07/2015,118.9
HOMOL-102,Qw,01/07/2015,0
HOMOL-21,Qw,01/07/2015,0
HOMOL-3,Qw,01/07/2015,86.8
HOMOL-4,Qw,01/07/2015,0
HOMOL-41,Qw,01/07/2015,1261.7
HOMOL-45,Qw,01/07/2015,63.5
HOMOL-47,Qw,01/07/2015,507.1
HOMOL-49,Qw,01/07/2015,73.1
HOMOL-61DES,Qw,01/07/2015,0
HOMOL-62,Qw,01/07/2015,0
HOMOL-63,Qw,01/07/2015,0
HOMOL-1,Qo,01/08/2015,5228.7
HOMOL-102,Qo,01/08/2015,6560.5
HOMOL-21,Qo,01/08/2015,7224.9
HOMOL-3,Qo,01/08/2015,5764.9
HOMOL-4,Qo,01/08/2015,6595.1
HOMOL-41,Qo,01/08/2015,4563.9
HOMOL-45,Qo,01/08/2015,6981.6
HOMOL-47,Qo,01/08/2015,5754.2
HOMOL-49,Qo,01/08/2015,7681.7
HOMOL-61DES,Qo,01/08/2015,0
HOMOL-62,Qo,01/08/2015,0
HOMOL-63,Qo,01/08/2015,0
HOMOL-1,Qg,01/08/2015,6256.8
HOMOL-102,Qg,01/08/2015,7945.8
HOMOL-21,Qg,01/08/2015,8740.2
HOMOL-3,Qg,01/08/2015,7079.9
HOMOL-4,Qg,01/08/2015,7832.1
HOMOL-41,Qg,01/08/2015,5612.2
HOMOL-45,Qg,01/08/2015,8285.8
HOMOL-47,Qg,01/08/2015,6851.9
HOMOL-49,Qg,01/08/2015,9068.7
HOMOL-61DES,Qg,01/08/2015,0
HOMOL-62,Qg,01/08/2015,0
HOMOL-63,Qg,01/08/2015,0
HOMOL-1,Qw,01/08/2015,13
HOMOL-102,Qw,01/08/2015,243.7
HOMOL-21,Qw,01/08/2015,174
HOMOL-3,Qw,01/08/2015,280.3
HOMOL-4,Qw,01/08/2015,150.3
HOMOL-41,Qw,01/08/2015,513.4
HOMOL-45,Qw,01/08/2015,213.5
HOMOL-47,Qw,01/08/2015,811.9
HOMOL-49,Qw,01/08/2015,9.4
HOMOL-61DES,Qw,01/08/2015,0
HOMOL-62,Qw,01/08/2015,0
HOMOL-63,Qw,01/08/2015,0
HOMOL-1,Qo,01/09/2015,5940.9
HOMOL-102,Qo,01/09/2015,6533.3
HOMOL-21,Qo,01/09/2015,7327.6
HOMOL-3,Qo,01/09/2015,6536.2
HOMOL-4,Qo,01/09/2015,6794.7
HOMOL-41,Qo,01/09/2015,1714.4
HOMOL-45,Qo,01/09/2015,7067.3
HOMOL-47,Qo,01/09/2015,5309.1
HOMOL-49,Qo,01/09/2015,7691.1
HOMOL-61DES,Qo,01/09/2015,0
HOMOL-62,Qo,01/09/2015,0
HOMOL-63,Qo,01/09/2015,0
HOMOL-1,Qg,01/09/2015,7037.5
HOMOL-102,Qg,01/09/2015,8090.3
HOMOL-21,Qg,01/09/2015,8792.1
HOMOL-3,Qg,01/09/2015,8088.8
HOMOL-4,Qg,01/09/2015,8093.5
HOMOL-41,Qg,01/09/2015,1875.5
HOMOL-45,Qg,01/09/2015,8206.1
HOMOL-47,Qg,01/09/2015,6720.4
HOMOL-49,Qg,01/09/2015,8999
HOMOL-61DES,Qg,01/09/2015,0
HOMOL-62,Qg,01/09/2015,0
HOMOL-63,Qg,01/09/2015,0
HOMOL-1,Qw,01/09/2015,11.7
HOMOL-102,Qw,01/09/2015,465.2
HOMOL-21,Qw,01/09/2015,101.4
HOMOL-3,Qw,01/09/2015,142.7
HOMOL-4,Qw,01/09/2015,40.1
HOMOL-41,Qw,01/09/2015,61.7
HOMOL-45,Qw,01/09/2015,126
HOMOL-47,Qw,01/09/2015,1354.7
HOMOL-49,Qw,01/09/2015,0
HOMOL-61DES,Qw,01/09/2015,0
HOMOL-62,Qw,01/09/2015,0
HOMOL-63,Qw,01/09/2015,0
HOMOL-1,Qo,01/10/2015,5714.1
HOMOL-102,Qo,01/10/2015,6611.1
HOMOL-21,Qo,01/10/2015,7202.1
HOMOL-3,Qo,01/10/2015,6317.9
HOMOL-4,Qo,01/10/2015,6575.3
HOMOL-41,Qo,01/10/2015,1417
HOMOL-45,Qo,01/10/2015,6796.8
HOMOL-47,Qo,01/10/2015,4958.3
HOMOL-49,Qo,01/10/2015,7631.4
HOMOL-61DES,Qo,01/10/2015,0
HOMOL-62,Qo,01/10/2015,0
HOMOL-63,Qo,01/10/2015,0
HOMOL-1,Qg,01/10/2015,6852.9
HOMOL-102,Qg,01/10/2015,8094.1
HOMOL-21,Qg,01/10/2015,8555.8
HOMOL-3,Qg,01/10/2015,7604.5
HOMOL-4,Qg,01/10/2015,7861.3
HOMOL-41,Qg,01/10/2015,1623.7
HOMOL-45,Qg,01/10/2015,7831.6
HOMOL-47,Qg,01/10/2015,5805.9
HOMOL-49,Qg,01/10/2015,8898.6
HOMOL-61DES,Qg,01/10/2015,0
HOMOL-62,Qg,01/10/2015,0
HOMOL-63,Qg,01/10/2015,0
HOMOL-1,Qw,01/10/2015,6.9
HOMOL-102,Qw,01/10/2015,289.2
HOMOL-21,Qw,01/10/2015,61.2
HOMOL-3,Qw,01/10/2015,110.2
HOMOL-4,Qw,01/10/2015,23.9
HOMOL-41,Qw,01/10/2015,399.6
HOMOL-45,Qw,01/10/2015,74.5
HOMOL-47,Qw,01/10/2015,807.7
HOMOL-49,Qw,01/10/2015,0
HOMOL-61DES,Qw,01/10/2015,0
HOMOL-62,Qw,01/10/2015,0
HOMOL-63,Qw,01/10/2015,0
HOMOL-1,Qo,01/11/2015,5672.1
HOMOL-102,Qo,01/11/2015,6274.2
